Timestamp,RateRoll1,RatePitch1,RateYaw1,KalmanRoll1,KalmanPitch1,KalmanYaw1,RateRoll2,RatePitch2,RateYaw2,KalmanRoll2,KalmanPitch2,KalmanYaw2,RateRoll3,RatePitch3,RateYaw3,KalmanRoll3,KalmanPitch3,KalmanYaw3,RateRoll4,RatePitch4,RateYaw4,KalmanRoll4,KalmanPitch4,KalmanYaw4,RateRoll5,RatePitch5,RateYaw5,KalmanRoll5,KalmanPitch5,KalmanYaw5
1738024054.94847,-110.38,-45.44,-31.02,-13.45,-5.62,-3.8,-44.34,17.07,-40.67,-5.67,1.79,-4.94,41.4,51.39,-34.2,4.73,6.16,-4.15,66.99,3.73,-37.01,7.81,0.59,-4.53,79.69,0.12,-36.27,9.73,0.15,-4.4
1738024056.4744182,-111.51,-45.07,-31.02,-13.67,-5.71,-3.86,-43.36,10.11,-40.43,-5.74,1.8,-5.01,42.5,56.06,-33.95,4.82,6.28,-4.22,68.67,7.42,-36.64,7.95,0.61,-4.6,82.05,0.09,-36.52,9.89,0.14,-4.47
1738024058.0042298,-113.65,-45.5,-30.66,-13.89,-5.79,-3.92,-43.05,19.85,-40.67,-5.82,1.85,-5.09,44.82,52.37,-34.08,4.92,6.38,-4.28,70.96,3.82,-36.76,8.1,0.61,-4.67,82.08,-4.46,-36.27,10.05,0.12,-4.54
1738024059.5329015,-111.21,-45.95,-31.02,-14.11,-5.88,-3.98,-46.56,18.2,-40.67,-5.91,1.89,-5.17,42.87,53.1,-34.2,5.01,6.49,-4.35,68.34,3.57,-36.64,8.24,0.62,-4.74,81.13,-1.74,-36.27,10.21,0.11,-4.61
1738024061.0652766,-115.15,-38.2,-30.78,-14.34,-5.94,-4.04,-40.27,23.63,-40.67,-5.98,1.95,-5.25,48.34,52.85,-33.83,5.12,6.59,-4.41,73.53,4.27,-37.01,8.4,0.62,-4.81,84.15,-5.56,-36.4,10.38,0.09,-4.68
1738024062.593339,-114.75,-42.02,-30.78,-14.57,-6.01,-4.09,-43.63,23.36,-40.67,-6.06,2.02,-5.33,45.92,52.27,-33.83,5.23,6.7,-4.48,71.27,5.16,-36.89,8.55,0.63,-4.88,82.5,-3.51,-36.27,10.55,0.08,-4.75
1738024064.1234105,-109.5,-45.04,-30.9,-14.78,-6.1,-4.15,-41.98,12.4,-40.43,-6.13,2.03,-5.41,43.21,56.37,-33.95,5.32,6.82,-4.54,69.07,6.87,-36.76,8.69,0.65,-4.95,82.17,-0.95,-36.27,10.71,0.07,-4.82
1738024065.6566293,-104.21,-40.95,-30.78,-14.97,-6.17,-4.21,-33.8,-1.68,-40.67,-6.17,2.0,-5.49,41.1,58.66,-34.08,5.4,6.95,-4.61,66.56,10.96,-36.76,8.83,0.68,-5.02,83.69,3.11,-36.03,10.88,0.08,-4.89
1738024067.1853685,-114.11,-47.15,-31.02,-15.19,-6.26,-4.27,-39.82,16.55,-40.79,-6.23,2.03,-5.57,44.55,58.17,-33.95,5.49,7.07,-4.67,70.99,9.74,-37.01,8.97,0.71,-5.09,85.04,-0.55,-36.27,11.05,0.08,-4.96
1738024068.7182844,-112.03,-45.65,-31.02,-15.41,-6.35,-4.33,-40.98,11.48,-40.67,-6.3,2.05,-5.64,44.43,59.08,-33.95,5.59,7.2,-4.74,70.56,10.81,-36.89,9.12,0.75,-5.16,86.66,0.37,-36.27,11.23,0.08,-5.03
1738024070.2505171,-110.47,-43.6,-30.78,-15.62,-6.43,-4.39,-32.52,11.15,-40.67,-6.34,2.06,-5.72,47.05,61.16,-33.95,5.69,7.34,-4.8,71.18,13.92,-36.64,9.27,0.79,-5.23,88.24,0.37,-36.15,11.41,0.08,-5.1
1738024071.7777395,-110.56,-48.43,-30.78,-15.84,-6.53,-4.45,-40.06,10.56,-40.92,-6.41,2.07,-5.8,42.96,60.55,-33.95,5.78,7.47,-4.87,68.49,11.36,-36.52,9.41,0.82,-5.3,84.89,3.27,-36.4,11.59,0.09,-5.17
1738024073.308744,-113.77,-48.24,-31.15,-16.06,-6.63,-4.51,-44.89,16.06,-40.67,-6.49,2.11,-5.88,43.63,60.31,-34.08,5.87,7.6,-4.93,69.22,11.24,-36.89,9.55,0.86,-5.37,85.71,3.3,-36.4,11.76,0.1,-5.24
1738024074.8428173,-110.96,-47.21,-30.9,-16.27,-6.72,-4.57,-39.79,13.37,-40.79,-6.56,2.13,-5.96,42.38,60.61,-34.2,5.96,7.74,-5.0,67.69,13.13,-36.89,9.68,0.9,-5.44,85.65,3.97,-36.27,11.93,0.12,-5.31
1738024076.3732083,-109.68,-49.37,-30.78,-16.48,-6.82,-4.63,-42.99,11.69,-40.55,-6.64,2.15,-6.04,40.7,59.73,-33.95,6.03,7.86,-5.07,66.99,11.57,-36.64,9.81,0.93,-5.51,84.34,2.47,-36.27,12.1,0.12,-5.38
1738024077.9007065,-108.82,-53.16,-30.78,-16.69,-6.94,-4.68,-43.24,7.91,-40.67,-6.72,2.15,-6.12,41.01,59.36,-33.95,6.11,7.99,-5.13,63.6,14.11,-36.76,9.93,0.97,-5.58,84.95,8.85,-36.52,12.27,0.16,-5.45
1738024079.4334354,-108.95,-50.23,-30.66,-16.89,-7.04,-4.74,-43.82,10.35,-40.55,-6.8,2.16,-6.19,38.66,64.67,-34.32,6.18,8.14,-5.2,63.57,15.79,-36.64,10.04,1.02,-5.65,85.37,8.73,-36.15,12.44,0.19,-5.52
1738024080.9679744,-106.02,-53.95,-30.66,-17.08,-7.16,-4.8,-44.15,7.94,-40.67,-6.89,2.16,-6.27,36.0,63.73,-33.83,6.24,8.28,-5.26,61.19,14.84,-36.64,10.15,1.07,-5.72,83.36,10.93,-36.4,12.61,0.23,-5.59
1738024082.4968238,-108.46,-51.48,-30.9,-17.29,-7.27,-4.86,-46.02,7.97,-40.55,-6.98,2.17,-6.35,36.7,63.42,-33.95,6.31,8.42,-5.33,61.56,15.69,-36.52,10.26,1.11,-5.79,85.22,10.53,-36.15,12.78,0.27,-5.66
1738024084.031894,-108.24,-52.79,-30.9,-17.49,-7.38,-4.92,-44.24,12.4,-40.43,-7.06,2.19,-6.42,38.38,63.21,-34.08,6.37,8.56,-5.39,62.17,14.72,-36.76,10.37,1.16,-5.86,84.64,9.95,-36.4,12.94,0.31,-5.73
1738024085.5614614,-109.47,-53.1,-30.66,-17.69,-7.5,-4.97,-44.24,15.51,-40.43,-7.14,2.22,-6.5,40.73,56.67,-34.08,6.45,8.68,-5.45,63.6,10.44,-36.64,10.49,1.18,-5.92,82.17,5.71,-36.4,13.1,0.32,-5.8
1738024087.0935037,-111.36,-53.1,-30.78,-17.91,-7.61,-5.03,-48.7,17.04,-40.67,-7.24,2.26,-6.58,40.95,49.44,-33.95,6.53,8.76,-5.52,66.26,3.18,-36.52,10.62,1.18,-5.99,78.69,2.56,-36.27,13.24,0.33,-5.87
1738024088.6255848,-104.82,-55.73,-30.78,-18.1,-7.74,-5.09,-48.76,12.24,-40.55,-7.35,2.28,-6.66,37.1,48.79,-33.71,6.6,8.84,-5.58,62.9,2.47,-36.52,10.73,1.18,-6.06,75.91,3.69,-36.27,13.38,0.34,-5.94
1738024090.1551306,-108.43,-51.79,-30.41,-18.3,-7.84,-5.15,-46.35,19.85,-40.43,-7.44,2.33,-6.73,39.48,49.22,-34.08,6.67,8.93,-5.65,64.0,3.36,-36.27,10.85,1.17,-6.13,78.72,3.18,-36.64,13.52,0.35,-6.01
1738024091.6862657,-108.03,-53.47,-30.9,-18.5,-7.96,-5.2,-51.24,21.04,-40.43,-7.55,2.38,-6.81,37.8,48.27,-33.83,6.74,9.01,-5.71,64.0,3.51,-36.4,10.97,1.17,-6.2,77.56,2.87,-36.03,13.66,0.36,-6.08
1738024093.2153234,-108.73,-52.4,-30.78,-18.7,-8.07,-5.26,-48.7,19.54,-40.92,-7.65,2.43,-6.89,38.99,50.35,-33.83,6.81,9.09,-5.77,64.52,5.95,-36.76,11.09,1.18,-6.27,79.82,4.15,-36.15,13.81,0.37,-6.15
1738024094.749761,-108.95,-53.44,-30.66,-18.9,-8.18,-5.32,-51.45,21.44,-40.55,-7.76,2.49,-6.96,38.5,49.44,-33.71,6.88,9.18,-5.84,63.36,3.76,-36.52,11.2,1.18,-6.33,77.74,3.21,-36.15,13.95,0.38,-6.21
1738024096.2834885,-105.31,-53.83,-30.53,-19.09,-8.3,-5.38,-45.19,26.69,-40.55,-7.84,2.56,-7.04,37.59,40.61,-34.2,6.94,9.23,-5.9,66.87,-5.89,-36.64,11.33,1.15,-6.4,75.88,-2.6,-36.27,14.08,0.36,-6.28
1738024097.8141847,-103.15,-60.82,-30.66,-19.27,-8.44,-5.43,-68.52,24.43,-40.43,-8.02,2.63,-7.12,27.6,32.7,-33.95,6.97,9.25,-5.97,56.64,-13.04,-36.64,11.42,1.08,-6.47,62.66,-0.82,-36.15,14.16,0.35,-6.35
1738024099.3464956,-107.08,-48.21,-30.66,-19.47,-8.53,-5.49,-47.66,48.79,-40.67,-8.11,2.79,-7.19,27.94,36.49,-34.08,7.0,9.28,-6.03,71.51,-8.89,-36.15,11.57,1.03,-6.54,55.54,1.01,-36.52,14.21,0.35,-6.42
1738024100.8805473,-105.59,-52.64,-30.53,-19.66,-8.64,-5.55,-70.44,39.94,-40.18,-8.3,2.91,-7.27,32.7,27.54,-33.95,7.05,9.28,-6.09,68.15,-25.98,-36.27,11.7,0.92,-6.61,58.41,-3.85,-36.15,14.28,0.33,-6.49
1738024102.4142537,-97.71,-69.04,-30.53,-19.82,-8.81,-5.6,-48.82,33.19,-40.31,-8.39,3.01,-7.34,32.09,39.85,-33.71,7.09,9.33,-6.16,54.84,3.33,-36.4,11.79,0.92,-6.67,74.9,11.02,-36.52,14.41,0.37,-6.56
1738024103.9460537,-97.53,-65.34,-30.66,-19.98,-8.97,-5.66,-66.63,18.87,-40.43,-8.56,3.05,-7.42,22.75,41.25,-33.95,7.1,9.39,-6.22,47.39,-2.2,-36.64,11.84,0.9,-6.74,66.32,16.06,-36.15,14.5,0.43,-6.63
1738024105.4779177,-96.09,-65.37,-30.41,-20.13,-9.12,-5.72,-66.08,15.42,-40.67,-8.73,3.08,-7.49,20.98,41.19,-33.95,7.1,9.45,-6.28,46.35,-2.6,-36.4,11.89,0.88,-6.81,65.53,17.13,-36.15,14.6,0.5,-6.69
1738024107.0076869,-97.89,-65.89,-30.53,-20.29,-9.28,-5.77,-66.93,17.95,-40.55,-8.89,3.11,-7.57,22.78,40.98,-33.71,7.11,9.5,-6.35,46.96,-2.84,-36.52,11.94,0.86,-6.88,66.96,17.8,-36.4,14.7,0.56,-6.76
1738024108.5398998,-96.43,-66.5,-30.53,-20.44,-9.44,-5.83,-68.09,15.85,-40.55,-9.06,3.14,-7.65,20.95,38.23,-33.83,7.11,9.55,-6.41,46.56,-4.03,-36.4,11.99,0.83,-6.94,66.29,16.82,-36.4,14.8,0.62,-6.83
1738024110.0710583,-98.41,-67.11,-30.53,-20.61,-9.6,-5.89,-66.41,18.35,-40.67,-9.22,3.18,-7.72,21.98,40.09,-33.95,7.12,9.6,-6.47,48.34,-3.21,-36.15,12.05,0.81,-7.01,66.6,16.61,-36.4,14.89,0.68,-6.9
1738024111.6030354,-98.35,-69.04,-30.53,-20.77,-9.77,-5.94,-68.24,18.26,-40.55,-9.39,3.22,-7.8,22.14,40.21,-33.59,7.13,9.65,-6.54,47.24,-1.68,-36.52,12.1,0.8,-7.08,67.24,16.89,-36.03,15.0,0.74,-6.97
1738024216.7839863,-100.4,-29.4,-31.39,-0.28,-0.08,-0.09,-58.08,62.75,-41.65,-0.16,0.17,-0.12,25.37,86.75,-34.32,0.07,0.24,-0.1,59.08,8.06,-36.89,0.16,0.02,-0.1,60.82,-25.47,-36.52,0.17,-0.07,-0.1
1738024218.3107615,-98.44,-25.16,-31.51,-0.51,-0.14,-0.16,-55.27,65.34,-41.53,-0.29,0.33,-0.22,27.69,88.55,-34.2,0.14,0.45,-0.18,58.23,11.97,-36.76,0.3,0.05,-0.19,64.61,-22.81,-36.27,0.33,-0.12,-0.19
1738024219.8430946,-98.26,-24.55,-31.27,-0.73,-0.19,-0.23,-55.54,66.08,-41.53,-0.42,0.48,-0.31,29.98,90.93,-34.44,0.21,0.66,-0.26,57.31,13.25,-36.76,0.43,0.09,-0.27,64.98,-21.13,-36.52,0.47,-0.17,-0.27
1738024221.368903,-97.28,-28.61,-31.27,-0.94,-0.26,-0.3,-58.44,63.51,-41.4,-0.55,0.62,-0.4,25.37,90.35,-34.32,0.26,0.86,-0.33,56.12,11.48,-36.76,0.55,0.11,-0.35,62.41,-21.16,-36.52,0.61,-0.21,-0.35
1738024222.899773,-99.08,-24.43,-31.51,-1.15,-0.31,-0.37,-56.18,67.21,-41.65,-0.66,0.77,-0.49,29.47,90.17,-34.2,0.33,1.05,-0.4,59.11,14.9,-36.89,0.68,0.15,-0.43,65.13,-22.29,-36.64,0.75,-0.26,-0.43
1738024224.4266279,-99.88,-22.05,-31.51,-1.37,-0.35,-0.43,-54.93,67.54,-41.53,-0.78,0.91,-0.57,29.83,89.62,-34.32,0.39,1.24,-0.47,58.14,14.84,-36.89,0.8,0.18,-0.51,67.82,-21.59,-36.52,0.9,-0.3,-0.5
1738024225.9565506,-102.29,-26.81,-31.39,-1.58,-0.4,-0.5,-57.25,66.66,-41.28,-0.9,1.05,-0.66,28.85,89.74,-34.2,0.45,1.43,-0.54,59.27,12.43,-37.13,0.93,0.21,-0.59,65.74,-24.52,-36.52,1.03,-0.36,-0.58
1738024227.486491,-97.95,-21.71,-31.51,-1.78,-0.44,-0.56,-54.81,67.18,-41.4,-1.01,1.19,-0.74,30.38,91.02,-34.32,0.52,1.61,-0.62,58.56,15.42,-36.89,1.05,0.24,-0.66,66.14,-21.59,-36.52,1.17,-0.4,-0.66
1738024229.0156963,-98.2,-23.42,-31.51,-1.98,-0.49,-0.63,-55.3,66.29,-41.53,-1.12,1.33,-0.83,29.8,90.05,-34.32,0.58,1.8,-0.69,57.74,14.35,-36.64,1.16,0.27,-0.74,65.8,-21.4,-36.52,1.31,-0.44,-0.73
1738024230.5484042,-97.19,-23.11,-31.39,-2.18,-0.53,-0.69,-57.65,65.89,-41.16,-1.24,1.46,-0.91,29.22,90.05,-34.32,0.64,1.98,-0.76,57.62,15.54,-36.89,1.28,0.31,-0.81,66.72,-20.18,-36.52,1.45,-0.48,-0.8
1738024232.0776033,-98.41,-23.36,-31.39,-2.38,-0.58,-0.76,-55.39,66.78,-41.65,-1.35,1.6,-1.0,30.63,88.4,-34.2,0.71,2.16,-0.82,58.44,14.72,-37.25,1.4,0.34,-0.89,65.98,-20.76,-36.64,1.58,-0.52,-0.88
1738024233.6093998,-99.79,-25.37,-31.27,-2.58,-0.63,-0.82,-55.24,63.33,-41.77,-1.46,1.72,-1.08,28.49,86.6,-34.32,0.76,2.33,-0.89,60.15,10.81,-36.89,1.52,0.35,-0.96,63.24,-25.95,-36.4,1.7,-0.58,-0.95
1738024235.1396194,-100.49,-23.33,-31.15,-2.79,-0.68,-0.88,-53.89,64.55,-41.65,-1.57,1.85,-1.17,31.6,86.9,-34.32,0.83,2.5,-0.96,61.34,13.8,-37.01,1.65,0.38,-1.04,66.9,-24.49,-36.15,1.84,-0.64,-1.03
1738024236.6674428,-100.03,-24.27,-31.51,-2.99,-0.73,-0.95,-54.78,65.16,-41.4,-1.68,1.98,-1.25,30.38,86.5,-34.08,0.89,2.67,-1.03,60.92,11.66,-36.89,1.78,0.4,-1.11,64.92,-24.0,-36.27,1.97,-0.69,-1.1
1738024238.1978803,-101.4,-19.97,-31.27,-3.2,-0.76,-1.01,-54.96,67.48,-41.65,-1.79,2.12,-1.34,34.63,87.39,-34.56,0.97,2.85,-1.1,62.05,16.52,-37.01,1.91,0.44,-1.19,68.61,-25.19,-36.52,2.12,-0.74,-1.17
1738024239.7308295,-98.35,-19.11,-31.51,-3.39,-0.79,-1.07,-54.23,67.6,-41.65,-1.89,2.26,-1.42,33.65,90.44,-34.44,1.04,3.03,-1.17,59.57,17.83,-37.25,2.03,0.49,-1.26,68.34,-21.1,-36.4,2.26,-0.78,-1.25
1738024241.2608807,-97.28,-23.54,-31.51,-3.59,-0.84,-1.14,-58.38,68.09,-41.4,-2.01,2.4,-1.5,31.54,92.0,-34.44,1.11,3.22,-1.24,57.68,17.04,-36.76,2.14,0.52,-1.34,67.24,-19.39,-36.4,2.4,-0.81,-1.32
1738024242.7883508,-97.04,-22.99,-31.15,-3.78,-0.89,-1.2,-57.34,68.0,-41.53,-2.13,2.54,-1.59,31.02,91.88,-34.56,1.17,3.41,-1.31,57.37,16.27,-36.89,2.26,0.56,-1.41,67.45,-19.24,-36.52,2.53,-0.85,-1.39
1738024244.3218625,-99.57,-20.73,-31.39,-3.98,-0.92,-1.26,-56.43,67.63,-41.65,-2.25,2.67,-1.67,32.27,90.5,-34.56,1.24,3.6,-1.38,58.2,17.25,-36.76,2.37,0.6,-1.48,68.52,-21.37,-36.52,2.67,-0.89,-1.47
1738024245.8516173,-96.79,-20.37,-31.51,-4.17,-0.96,-1.32,-55.73,66.9,-41.65,-2.36,2.81,-1.75,32.37,90.11,-34.32,1.31,3.78,-1.45,57.98,16.18,-36.89,2.49,0.63,-1.56,67.82,-20.18,-36.27,2.81,-0.92,-1.54
1738024247.380474,-99.6,-20.82,-31.27,-4.37,-1.0,-1.39,-54.56,68.4,-41.53,-2.47,2.95,-1.84,33.28,88.24,-34.44,1.38,3.95,-1.52,60.18,15.21,-37.01,2.61,0.67,-1.63,68.34,-23.02,-36.52,2.95,-0.97,-1.61
1738024248.910031,-97.19,-20.79,-31.39,-4.56,-1.04,-1.45,-53.92,66.96,-41.53,-2.57,3.08,-1.92,32.55,88.12,-34.44,1.45,4.13,-1.59,58.2,15.54,-36.89,2.72,0.7,-1.71,66.96,-20.7,-36.64,3.09,-1.01,-1.68
1738024250.4377935,-99.11,-21.22,-31.39,-4.76,-1.08,-1.51,-55.48,67.82,-41.53,-2.68,3.22,-2.0,31.73,89.56,-34.44,1.51,4.31,-1.66,59.57,15.18,-36.89,2.84,0.73,-1.78,66.56,-22.69,-36.4,3.22,-1.06,-1.76
1738024251.9703565,-97.68,-20.43,-31.39,-4.95,-1.11,-1.58,-54.93,67.27,-41.65,-2.79,3.36,-2.09,32.27,88.34,-34.56,1.58,4.48,-1.73,59.82,15.51,-36.89,2.96,0.76,-1.85,67.21,-21.83,-36.4,3.36,-1.1,-1.83
1738024253.4986115,-101.77,-22.63,-31.63,-5.16,-1.16,-1.64,-54.69,68.18,-41.65,-2.9,3.5,-2.17,33.34,87.21,-34.69,1.65,4.65,-1.8,61.37,14.5,-37.25,3.09,0.79,-1.93,67.05,-23.57,-36.64,3.49,-1.15,-1.9
1738024255.0294528,-98.63,-27.33,-31.63,-5.36,-1.22,-1.7,-60.98,67.11,-41.77,-3.03,3.63,-2.25,28.58,90.93,-34.44,1.7,4.84,-1.87,58.26,14.05,-36.89,3.21,0.81,-2.0,66.87,-22.93,-36.4,3.62,-1.2,-1.98
1738024256.559871,-38.66,-37.77,-31.39,-5.32,-1.33,-1.77,-91.05,55.24,-41.53,-3.28,3.72,-2.34,-2.56,128.95,-34.69,1.63,5.17,-1.94,-12.15,29.01,-37.25,3.05,0.9,-2.08,41.34,45.53,-36.27,3.66,-0.98,-2.05
1738024258.089455,-63.6,-35.42,-31.51,-5.39,-1.42,-1.83,-90.14,66.93,-41.77,-3.52,3.85,-2.42,10.93,125.8,-34.32,1.62,5.48,-2.0,13.28,30.63,-36.89,3.0,0.99,-2.15,57.37,26.84,-36.64,3.76,-0.85,-2.12
1738024259.6200097,-63.45,-30.78,-31.51,-5.46,-1.49,-1.89,-87.18,70.56,-41.65,-3.74,4.0,-2.5,13.8,124.43,-34.44,1.62,5.79,-2.07,15.21,32.09,-36.76,2.96,1.08,-2.22,60.27,26.17,-36.27,3.87,-0.72,-2.19
1738024261.1524422,-65.74,-28.82,-31.51,-5.55,-1.56,-1.95,-86.02,70.2,-41.65,-3.96,4.15,-2.59,15.69,124.15,-34.2,1.63,6.09,-2.14,16.46,33.47,-36.89,2.93,1.17,-2.3,61.59,25.71,-36.4,3.99,-0.6,-2.27
1738024262.68165,-63.82,-29.1,-31.76,-5.63,-1.62,-2.02,-86.26,70.9,-41.77,-4.17,4.3,-2.67,16.27,124.89,-34.44,1.64,6.39,-2.21,14.99,33.44,-36.89,2.9,1.27,-2.37,61.95,26.81,-36.4,4.11,-0.47,-2.34
1738024264.209069,-63.82,-28.58,-31.51,-5.71,-1.69,-2.08,-84.15,72.58,-41.77,-4.37,4.45,-2.75,16.76,125.1,-34.2,1.66,6.68,-2.28,15.57,34.38,-36.89,2.88,1.36,-2.44,62.44,26.87,-36.27,4.23,-0.35,-2.41
1738024265.7419868,-65.28,-29.01,-31.51,-5.8,-1.75,-2.14,-87.21,71.48,-41.53,-4.59,4.6,-2.83,15.39,124.46,-34.32,1.67,6.97,-2.34,15.94,32.85,-37.01,2.86,1.45,-2.52,61.19,25.83,-36.4,4.34,-0.24,-2.48
1738024267.2682185,-67.05,-29.16,-31.76,-5.9,-1.82,-2.21,-85.28,71.79,-41.4,-4.79,4.75,-2.92,17.13,123.42,-34.44,1.69,7.26,-2.41,19.57,33.34,-37.01,2.85,1.54,-2.59,62.14,22.47,-36.4,4.46,-0.15,-2.55
1738024268.798926,-66.26,-26.5,-31.63,-5.99,-1.87,-2.27,-82.96,73.22,-41.77,-4.98,4.91,-3.0,18.63,122.56,-34.44,1.72,7.54,-2.48,19.24,35.54,-36.76,2.85,1.64,-2.66,63.79,24.43,-36.52,4.59,-0.05,-2.63
1738024270.3301888,-66.35,-29.04,-31.39,-6.09,-1.93,-2.33,-85.13,72.49,-41.65,-5.18,5.06,-3.08,17.56,123.51,-34.56,1.74,7.82,-2.55,19.42,34.17,-36.89,2.85,1.73,-2.74,63.02,23.51,-36.15,4.72,0.04,-2.7
1738024271.8584142,-68.49,-23.69,-31.63,-6.2,-1.98,-2.4,-81.8,75.05,-41.53,-5.37,5.22,-3.16,21.25,121.4,-34.32,1.78,8.09,-2.62,21.62,34.5,-36.76,2.86,1.82,-2.81,65.01,21.07,-36.52,4.85,0.12,-2.77
1738024273.385096,-68.49,-26.75,-31.51,-6.31,-2.03,-2.46,-82.44,74.26,-41.65,-5.55,5.38,-3.25,18.66,121.83,-34.44,1.81,8.36,-2.69,19.91,34.29,-37.01,2.87,1.91,-2.88,63.76,21.62,-36.52,4.97,0.2,-2.84
1738024274.9168139,-67.85,-28.4,-31.51,-6.42,-2.09,-2.52,-84.27,73.77,-41.65,-5.75,5.54,-3.33,18.26,122.56,-34.56,1.83,8.64,-2.75,20.76,33.74,-36.89,2.88,1.99,-2.96,62.75,22.08,-36.27,5.1,0.29,-2.91
1738024276.445535,-68.27,-25.19,-31.63,-6.54,-2.14,-2.58,-82.78,74.17,-41.89,-5.93,5.69,-3.41,19.94,122.02,-34.32,1.87,8.9,-2.82,21.68,32.67,-36.76,2.89,2.07,-3.03,64.49,21.59,-36.27,5.22,0.36,-2.99
1738024277.972248,-69.1,-25.1,-31.51,-6.65,-2.19,-2.65,-82.53,74.63,-41.65,-6.11,5.85,-3.5,19.79,121.74,-34.56,1.9,9.17,-2.89,21.28,34.99,-37.13,2.91,2.16,-3.1,64.31,23.15,-36.15,5.35,0.44,-3.06
1738024279.5005505,-62.14,-28.67,-31.63,-6.74,-2.25,-2.71,-87.76,70.99,-41.65,-6.32,5.99,-3.58,16.52,127.21,-34.32,1.92,9.46,-2.96,14.87,39.08,-36.89,2.9,2.26,-3.17,62.9,30.2,-36.4,5.48,0.55,-3.13
1738024281.0304236,-63.66,-27.82,-31.63,-6.84,-2.31,-2.77,-85.68,72.58,-41.53,-6.51,6.14,-3.66,17.19,127.48,-34.56,1.95,9.74,-3.03,15.15,38.32,-36.76,2.89,2.36,-3.25,63.97,27.69,-36.52,5.6,0.65,-3.2
1738024282.5619452,-64.27,-26.17,-31.63,-6.94,-2.36,-2.83,-84.95,73.65,-41.53,-6.7,6.29,-3.74,18.41,126.78,-34.44,1.97,10.02,-3.1,16.67,38.35,-36.76,2.89,2.46,-3.32,65.04,27.54,-36.15,5.73,0.74,-3.27
1738024284.0893092,-64.49,-27.11,-31.88,-7.04,-2.41,-2.9,-83.85,74.05,-41.77,-6.88,6.45,-3.82,17.86,125.62,-34.81,2.0,10.3,-3.16,18.02,37.68,-36.64,2.9,2.55,-3.39,65.77,26.29,-36.27,5.87,0.83,-3.34
1738024285.621631,-63.79,-25.4,-31.63,-7.14,-2.46,-2.96,-82.93,73.5,-41.89,-7.06,6.6,-3.91,18.26,124.55,-34.69,2.03,10.57,-3.23,18.02,38.29,-36.76,2.91,2.65,-3.46,65.62,26.69,-36.27,6.0,0.92,-3.42
1738024287.1508644,-64.49,-25.13,-31.63,-7.25,-2.51,-3.02,-82.53,74.17,-41.53,-7.24,6.75,-3.99,19.05,124.15,-34.56,2.06,10.83,-3.3,18.35,38.44,-36.89,2.92,2.74,-3.54,65.77,25.53,-36.27,6.13,1.0,-3.49
1738024288.6805098,-66.26,-23.88,-31.39,-7.36,-2.55,-3.08,-82.2,75.73,-41.77,-7.41,6.91,-4.07,20.31,125.4,-34.56,2.1,11.11,-3.37,19.27,38.2,-36.89,2.94,2.84,-3.61,67.02,25.07,-36.4,6.27,1.07,-3.56
1738024290.2122185,-66.2,-23.91,-31.63,-7.47,-2.59,-3.15,-80.24,74.78,-41.53,-7.58,7.07,-4.15,21.56,124.52,-34.56,2.14,11.37,-3.44,21.16,39.69,-36.76,2.96,2.94,-3.68,67.3,24.67,-36.27,6.41,1.15,-3.63
1738024291.7381263,-69.1,-23.21,-31.63,-7.6,-2.63,-3.21,-79.24,76.06,-41.77,-7.74,7.23,-4.24,21.16,122.17,-34.56,2.18,11.63,-3.51,22.96,39.45,-36.89,2.99,3.03,-3.75,67.57,22.05,-36.27,6.55,1.21,-3.7
1738024293.2711883,-69.95,-22.26,-31.39,-7.72,-2.67,-3.27,-78.93,77.59,-41.4,-7.9,7.39,-4.32,22.84,121.31,-34.32,2.23,11.88,-3.57,23.54,37.47,-36.76,3.03,3.12,-3.82,68.64,21.53,-36.27,6.69,1.27,-3.77
1738024294.798872,-68.55,-22.69,-31.76,-7.85,-2.71,-3.33,-79.15,76.27,-41.65,-8.06,7.55,-4.4,23.15,122.35,-34.44,2.28,12.13,-3.64,23.73,38.35,-36.76,3.06,3.21,-3.9,68.64,22.08,-36.27,6.83,1.34,-3.84
1738024296.3279495,-69.31,-22.02,-31.76,-7.97,-2.75,-3.4,-78.84,76.85,-41.77,-8.22,7.71,-4.48,21.74,121.83,-34.32,2.32,12.39,-3.71,23.66,37.65,-37.01,3.1,3.3,-3.97,68.06,22.56,-36.27,6.97,1.4,-3.91
1738024297.8589072,-68.43,-18.32,-31.51,-8.1,-2.77,-3.46,-77.28,80.24,-41.89,-8.37,7.89,-4.56,24.18,122.78,-34.32,2.38,12.64,-3.77,24.58,40.76,-36.89,3.14,3.4,-4.04,70.35,21.44,-35.91,7.12,1.46,-3.98
1738024299.3900578,-69.16,-17.89,-31.76,-8.22,-2.79,-3.52,-75.76,78.84,-41.4,-8.52,8.05,-4.64,27.02,122.08,-34.32,2.44,12.89,-3.84,26.56,42.99,-36.76,3.19,3.51,-4.11,73.65,20.06,-36.03,7.28,1.51,-4.05
1738024300.9206913,-71.48,-16.4,-31.51,-8.36,-2.8,-3.58,-74.56,81.19,-41.53,-8.66,8.23,-4.72,27.85,121.59,-34.81,2.51,13.14,-3.91,26.72,43.51,-37.01,3.24,3.62,-4.19,73.95,20.34,-36.27,7.45,1.57,-4.12
